molecule_chembl_id,canonical_smiles,median_ic50_nM,n_measurements
CHEMBL1892019,Clc1ccc(CNc2nccc(-c3ccc4[nH]ncc4c3)n2)cc1Cl,229.5,2
CHEMBL3219058,COc1ccc2[nH]c(-c3ccccc3O)c(-c3ccncc3)c2n1,230.0,1
CHEMBL5275342,Oc1ccc2c(c1)oc1c3ccccc3c(O)cc21,230.0,1
CHEMBL6120511,COc1cc(-c2c[nH]c3ncc(-c4cnn(C5CCN(C)CC5)c4)cc23)c(F)cc1C,231.0,1
CHEMBL5437222,O=C1NC(NC2CCCCC2)=N/C1=C\c1ccc2[nH]cnc2c1,234.0,1
CHEMBL5397088,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncn(C)c3c2)C(=O)N1C,235.9,1
CHEMBL5786944,COc1ccc2sc(-c3cncc(CN(C)C(N)=O)c3)nc2c1,236.0,1
CHEMBL5190113,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1,236.0,1
CHEMBL5419006,O=C1NC(NC2CCCCC2)=N/C1=C\c1ccc2c(c1)CCO2,237.0,1
CHEMBL5398602,O=C1NC(N[C@H]2CCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,237.0,1
CHEMBL5187895,CCSC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,240.0,1
CHEMBL1232500,CCN1/C(=C/C(C)=O)Sc2ccc(O)cc21,240.0,8
CHEMBL5090400,COc1nc(C)nc2[nH]cc(-c3ccnc(F)c3)c12,240.0,1
CHEMBL2425487,COc1cc(C)c(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,241.0,2
CHEMBL5395707,O=C1NC(NCc2cccnc2)=N/C1=C\c1ccc2ncsc2c1,241.0,1
CHEMBL4090889,COc1cccc2c(-c3ccnc(N)n3)c[nH]c12,242.0,1
CHEMBL5189503,Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCC(C(=O)O)CC1,243.0,1
CHEMBL4851209,CN(C)C1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,245.47,1
CHEMBL5782364,COc1ccc2sc(-c3cnccc3NC(C)=O)nc2c1,247.0,1
CHEMBL5095897,COc1ccc2nc3ccc(OC)cc3c(SCCCN)c2c1,248.45,2
CHEMBL5076663,CCn1c(-c2cccc(F)c2F)c(C#N)c2c(N)nc(C)nc21,250.0,1
CHEMBL3775949,COc1ccc(/C=C2/SC(=S)NC2=O)cc1,250.0,1
CHEMBL5092362,Nc1cc(-c2ccc3occc3c2)cc(N)n1,257.0,2
CHEMBL5409693,O=C1NC(Nc2cccc(OC(F)F)c2)=N/C1=C\c1ccc2ncsc2c1,258.0,1
CHEMBL5434778,Cc1ccc(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)cc1F,258.0,1
CHEMBL5555353,Cc1cnccc1-c1ccc2ncc(-c3cccc(OC(F)(F)F)c3)n2n1,259.0,1
CHEMBL376505,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,260.0,2
CHEMBL4531334,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,260.0,5
CHEMBL5848112,CC(=O)c1ccc2sc(-c3cncc(NS(C)(=O)=O)c3)nc2c1,260.0,1
CHEMBL1318637,Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,260.0,1
CHEMBL2392363,Clc1ccc(CNc2nccc(-c3ccc4c(c3)OCO4)n2)cc1,260.0,1
CHEMBL5422413,O=C1NC(NC2CCCCC2)=N/C1=C\c1ccc2[nH]ncc2c1,263.0,1
CHEMBL4175006,COc1ccc2c(c1)[nH]c1c(N3CCCC3)nccc12,264.0,1
CHEMBL184574,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,266.1,1
CHEMBL5399810,CO[C@H]1Cc2ccccc2[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,267.0,1
CHEMBL5421200,COC(CNC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)Cc1ccccc1,269.0,1
CHEMBL4854898,c1cnn2ncc(-c3ccnc(N4CCC5(CCOC5)C4)n3)c2c1,269.15,1
CHEMBL2314448,CC[C@@H](CO)Nc1nc(Nc2cncnc2)c2ncn(C(C)C)c2n1,270.0,1
CHEMBL6060717,COc1ccc2sc(-c3cncc(CNC(N)=O)c3)nc2c1,273.0,1
CHEMBL4066607,c1ccc2c(-c3c[nH]c4cnccc34)ccnc2c1,277.0,1
CHEMBL2314449,CC[C@H](CO)Nc1nc(Nc2cncnc2)c2ncn(C(C)C)c2n1,280.0,1
CHEMBL4102553,Oc1ccc(-c2cnc3[nH]cc(-c4ccc(-c5nnn[nH]5)cc4)c3c2)cc1,280.0,1
CHEMBL5181028,COc1cc(/C=C2\N=C(Nc3ccc(N4CCCCC4)cc3)NC2=O)ccc1O,280.0,1
CHEMBL2314436,CC(C)[C@H](CO)Nc1nc(Nc2ccnnc2)c2ncn(C(C)C)c2n1,280.0,1
CHEMBL5923071,CS(=O)(=O)Nc1cncc(-c2nc3cc(O)ccc3s2)c1,280.0,1
CHEMBL5990127,COc1ccc2sc(-c3cnccc3NC(=O)CNC(C)=O)nc2c1,281.0,1
CHEMBL1885748,Clc1cc(Cl)cc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,282.0,2
CHEMBL5426807,CN1CCN(c2cnc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)cn2)CC1,284.0,1
CHEMBL4094549,Nc1cc(-c2c[nH]c3c([N+](=O)[O-])cccc23)ccn1,285.0,1
CHEMBL5410464,Fc1cc(F)cc(CNc2cnc3[nH]cc(-c4cccnc4)c3c2)c1,288.0,1
CHEMBL5180222,Cc1c([C@@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O,296.0,1
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,297.0,1
CHEMBL3960099,COC(=N)c1nc2ccc3ncnc(Nc4cc(OC)cc(OC)c4)c3c2s1,298.9,1
CHEMBL4867616,COc1ncc(-c2n[nH]c3ncc(-c4ccc(OC)c(OC)c4)cc23)cn1,299.0,1
CHEMBL2314435,CC[C@@H](CO)Nc1nc(Nc2ccnnc2)c2ncn(C(C)C)c2n1,300.0,1
CHEMBL23327,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,300.0,2
CHEMBL2314447,CC(C)[C@H](CO)Nc1nc(Nc2cncnc2)c2ncn(C(C)C)c2n1,300.0,1
CHEMBL4280981,c1cncc(-c2csc(-c3cccnc3)c2)c1,300.0,2
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,300.0,1
CHEMBL2314441,CC(C)[C@H](CO)Nc1cncc(Nc2nc3cncnc3n2C(C)C)n1,300.0,1
CHEMBL4648047,O=C(Nc1cc(-c2cn(-c3ccccc3)c3cnccc23)ccn1)C1CC1,301.0,1
CHEMBL3094459,COc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCN)C4CCCCC4)ccc3Cl)c(=O)[nH]c2n1,301.0,1
CHEMBL3094450,COc1ncc2cc(C(=O)Nc3cc(C(=O)N(C)Cc4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1,305.0,1
CHEMBL6048023,CCC(=O)Nc1cncc(-c2nc3cc(OC)ccc3s2)c1,306.0,1
CHEMBL4874497,COc1ccc(-c2n[nH]c3ncc(Nc4cccc(OCc5ccccc5)c4)cc23)cc1,309.0,1
CHEMBL4874679,c1cnn2ncc(-c3ccnc(N4CC5CC5C4)n3)c2c1,309.03,1
CHEMBL3883414,N#Cc1cc2cnccc2c2[nH]c3ccc(F)cc3c12,310.0,1
CHEMBL5398195,CN1CCN(c2cnc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)nc2)CC1,310.0,1
CHEMBL2392368,FC(F)(F)c1cc(Br)cc(Nc2nccc(-c3ccc4c(c3)OCO4)n2)c1,313.5,2
CHEMBL4644898,CC1(Cn2cc(-c3ccncc3)c3ccncc32)COC1,315.0,1
CHEMBL4863003,CCCN(CCOC)c1nccc(-c2cnn3ncccc23)n1,316.23,1
CHEMBL5079919,c1cc(-c2ccc3occc3c2)ccn1,320.0,1
CHEMBL3094440,COC(=O)c1ccc(C)c(NC(=O)c2cc3cc(OC)c(OC)cc3[nH]c2=O)c1,320.0,1
CHEMBL3589664,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(F)c3[nH]c21,320.0,1
CHEMBL4791451,Cn1cc(-c2ccc3occ(-c4cccc(C5CCNCC5)c4)c3n2)cn1,324.0,1
CHEMBL5086482,COc1c2c(nn1C)CN(C(C)C)C(=O)CCCn1cc(c(C(F)(F)F)n1)-c1c(C)[nH]c3ncc-2cc13,327.0,1
CHEMBL2152265,Nc1cccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)c1,329.0,2
CHEMBL4741586,COc1ccc2c(c1)CC(C)(C)c1c(N)ncnc1-2,330.0,1
CHEMBL5880693,COc1ccc2sc(-c3cnccc3NC3CCC(CO)CC3)nc2c1,330.0,1
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,330.0,9
CHEMBL4869135,CN(C)c1ncc(Cl)c(-c2cnn3ncccc23)n1,331.13,1
CHEMBL4225966,Cc1c(Br)c(Br)c2c3c1nc(N1CCNCC1)n3CCC2,332.2,1
CHEMBL5934489,COc1ccc2sc(-c3cncc(NC(=O)CN)c3)nc2c1,337.0,1
CHEMBL5194491,CCCSC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,340.0,1
CHEMBL4062820,CC[C@@H](CO)Nc1ccc2ncc(-c3cc4ccccc4[nH]3)n2n1,340.0,1
CHEMBL5193677,O=C1NC(NC2CCNCC2)=N/C1=C\c1ccc2c(c1)OCO2,340.0,1
CHEMBL4848254,CN(C)c1nccc(-c2cnn3ncccc23)n1,341.85,4
CHEMBL3094449,COc1ncc2cc(C(=O)Nc3cc(C(=O)NCCc4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1,342.0,1
CHEMBL4080994,O=C(Nc1ccc(O)cc1)c1cnc2[nH]cc(-c3ccc(O)cc3)c2c1,344.0,1
CHEMBL5409992,O=C1NC(Nc2ncccn2)=N/C1=C\c1ccc2ncsc2c1,350.0,1
CHEMBL6041314,COC(=O)c1ccc(-c2nc3cc(OC)ccc3s2)cn1,350.0,1
CHEMBL4090770,CC[C@@H](CO)Nc1ccc2ncc(-c3ccc4[nH]ccc4c3)n2n1,350.0,1
CHEMBL5202202,O=C1NC(Nc2ccc(N3CCNCC3)cc2)=N/C1=C\c1ccc2c(c1)OCO2,350.0,1
CHEMBL5877150,COc1ccc(Oc2ccncc2-c2nc3cc(OC)ccc3s2)c(Cl)c1,351.0,1
CHEMBL4095156,COc1cc(-c2c[nH]c3cnccc23)ccn1,351.0,1
CHEMBL4640598,c1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1,352.0,1
CHEMBL5413447,COc1nc(C)ccc1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,355.0,1
CHEMBL5191395,COc1ccc2sc(C(=O)N(C)Cc3cc(F)cc(F)c3)cc2c1,355.0,1
CHEMBL4850955,COc1ccc(-c2n[nH]c3ncc(Nc4ccccc4)cc23)cc1,365.0,1
CHEMBL3883820,N#Cc1cc2ccncc2c2[nH]c3ccccc3c12,370.0,1
CHEMBL3883639,COc1ccc2[nH]c3c4ccncc4cc(C#N)c3c2c1,370.0,1
CHEMBL4866517,CC1(F)CN(c2nccc(-c3cnn4ncccc34)n2)C1,371.54,1
CHEMBL5430988,O=C1NC(NC2Cc3ccccc3C2)=N/C1=C\c1ccc2ncsc2c1,374.0,1
CHEMBL5817243,CC(=O)c1ccc2sc(-c3cncc(CNC(C)C)c3)nc2c1,375.0,1
CHEMBL5086979,Cc1nc(N)c2c(C#N)c(-c3cccnc3)n(C)c2n1,380.0,1
CHEMBL5182235,CN(C1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1)c1ccccc1,380.0,1
CHEMBL5417975,O=C1NC(NCc2nc3ccccc3s2)=N/C1=C\c1ccc2ncsc2c1,384.0,1
CHEMBL5398161,O=C1NC(N[C@@H]2c3ccccc3C[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,386.0,1
CHEMBL5431414,O=C1NC(NCc2ccccc2OC(F)(F)F)=N/C1=C\c1ccc2ncsc2c1,387.0,1
CHEMBL5402600,Nc1cccc(-c2c[nH]c3ncc(NCc4cc(F)cc(F)c4)cc23)c1,389.0,1
CHEMBL4074132,CC(C)[C@@H](CO)Nc1ccc2ncc(-c3cccnc3)n2n1,390.0,1
CHEMBL1899640,Clc1ccc(Nc2nccc(-c3ccc4c(c3)OCO4)n2)cc1,396.5,2
CHEMBL5414086,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3c(cnn3C)c2)C(=O)N1C,399.3,1
CHEMBL2314442,CC[C@H](CO)Nc1cncc(Nc2nc3cncnc3n2C(C)C)n1,400.0,1
CHEMBL2314470,CC(C)[C@@H](CO)Nc1nc(Nc2cccnc2)c2ncn(C(C)C)c2n1,400.0,1
CHEMBL1532203,COc1ccc2sc(NC(C)=O)nc2c1,400.0,1
CHEMBL109269,CCn1c2cc(OC)ccc2c2ccnc(C)c21,400.0,1
CHEMBL3335350,O=C(c1cccc(O)c1)c1cc2cc(O)ccc2s1,400.0,2
CHEMBL2314471,CC(C)[C@H](CO)Nc1nc(Nc2cccnc2)c2ncn(C(C)C)c2n1,400.0,1
CHEMBL4065388,Nc1nccc(-c2c[nH]c3cc(Cl)ccc23)n1,406.0,1
CHEMBL5188914,N#Cc1c[nH]c2c(I)cccc12,410.0,1
CHEMBL1077347,N#Cc1c(N)cc2[nH]nc(N)c2c1-c1ccccc1,410.0,1
CHEMBL5987620,COc1ccc2sc(-c3cncc(CNC(=O)OC(C)(C)C)c3)nc2c1,413.0,1
CHEMBL5565108,Cc1cn2nc(-c3ccncc3)ccc2n1,419.0,1
CHEMBL4075509,CCOC(=O)Nc1ccc2ncc(-c3cccc(Cl)c3)n2n1,420.0,1
CHEMBL5205632,O=C(O[C@@H]1Cc2ccccc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,422.0,1
CHEMBL5409178,CC(NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C12CC3CC(CC(C3)C1)C2,426.0,1
CHEMBL4859570,CC1(C)CCN(c2nccc(-c3cnn4ncccc34)n2)C1,426.58,1
CHEMBL5410094,CC(=O)/C=C1\Sc2ccc(O)cc2N1Cc1cccc(C)c1,429.0,1
CHEMBL562716,COc1cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc(O)c1O,429.0,1
CHEMBL2386756,CN(C)CCNC(=N)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,431.2,2
CHEMBL5191458,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)cc1C(F)(F)F,432.0,1
CHEMBL5400270,O=C1NC(NC2CC2)=N/C1=C\c1ccc2ncsc2c1,432.0,1
CHEMBL2386758,COC(=N)c1nc2ccc3ncnc(Nc4cc(OC)c(OC)c(OC)c4)c3c2s1,436.1,2
CHEMBL590109,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,440.0,1
CHEMBL5207630,O=C1NC(N2CCOCC2)=N/C1=C\c1ccc2c(c1)OCO2,440.0,1
CHEMBL3884015,N#Cc1cc2cnccc2c2[nH]c3ncccc3c12,440.0,1
CHEMBL4095479,COc1ccc2c(-c3ccnc(N)n3)c[nH]c2c1,443.0,1
CHEMBL5647193,OCCN1CCC(C2CCN(c3nc(NCc4ccc(Cl)c(F)c4)c4ncn(C5CCCC5)c4n3)CC2)CC1,445.0,1
CHEMBL1899256,Brc1ccc(CNc2nccc(-c3ccc4c(c3)OCO4)n2)cc1Br,449.5,2
CHEMBL6174125,Clc1cc(Cl)cc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c1,450.0,1
CHEMBL2314437,CC[C@H](CO)Nc1nc(Nc2ccnnc2)c2ncn(C(C)C)c2n1,450.0,1
CHEMBL4876257,c1cnn2ncc(-c3ccnc(N4CCC4)n3)c2c1,457.09,1
CHEMBL6148739,CN1CCC(n2cc(-c3cnc4[nH]cc(-c5cc(Cl)cc(Cl)c5)c4c3)cn2)CC1,459.0,1
CHEMBL3102945,COc1ccc(-c2c[nH]c3ncc(-c4ccc(OC)c(OC)c4)cc23)cc1,460.0,1
CHEMBL1802843,CCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,460.0,1
CHEMBL5423818,COc1ccc(-c2cnc3ccc(NCc4cc(F)cc(F)c4)cn23)cc1,465.0,1
CHEMBL4079347,COc1ccc2ncc(-c3ccc4[nH]ccc4c3)n2n1,470.0,1
CHEMBL6145692,COc1ccc(-c2c[nH]c3ncc(-c4ccc(O)c(O)c4)cc23)cc1OC,470.0,1
CHEMBL4097368,CC[C@@H](CO)Nc1ccc2ncc(-c3ccsc3)n2n1,470.0,1
CHEMBL3219060,COc1ccc2[nH]c(-c3ccc(O)cc3)c(-c3ccncc3)c2n1,470.0,1
CHEMBL5401689,Fc1cccc(CNc2cnc3[nH]cc(-c4cccnc4)c3c2)c1,475.0,1
CHEMBL2314450,CC(C)n1cnc2c(Nc3cncnc3)nc(Nc3cncnc3)nc21,480.0,1
CHEMBL2314433,CC(C)[C@@H](CO)Nc1nc(Nc2ccnnc2)c2ncn(C(C)C)c2n1,480.0,1
CHEMBL5956420,C#Cc1ccc2sc(-c3cncc(NC(C)=O)c3)nc2c1,487.0,1
CHEMBL5789872,COc1ccc2sc(-c3cncc(CNS(C)(=O)=O)c3)nc2c1,488.0,1
CHEMBL5415238,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3c(c2)CCO3)C(=O)N1C,488.0,1
CHEMBL5401201,O=C1NC(NC2CCCNC2=O)=N/C1=C\c1ccc2ncsc2c1,489.0,1
CHEMBL2314446,CC(C)[C@@H](CO)Nc1nc(Nc2cncnc2)c2ncn(C(C)C)c2n1,490.0,1
CHEMBL5884985,COc1ccc2sc(-c3cncc(NC(=O)CNS(C)(=O)=O)c3)nc2c1,491.0,1
CHEMBL1884711,c1cncc(CNc2ccnc(-c3ccc4[nH]ncc4c3)n2)c1,499.5,2
CHEMBL2314439,CC(C)n1cnc2c(Nc3cnccn3)nc(Cc3cnccn3)nc21,500.0,1
CHEMBL5972653,Fc1c[nH]c2ncc(-c3cncc(N4CCOCC4)n3)cc12,500.0,1
CHEMBL4078755,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cc4ccccc4s3)o2)c1,500.0,1
CHEMBL5550049,O=C(c1cc(O)c(O)c(O)c1)N1Cc2c(O)cc(O)cc2CC1c1cc(O)c(O)c(O)c1,500.0,1
CHEMBL3904523,NC(=O)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,500.0,1
CHEMBL6031238,c1cc2cc(-c3cncc(N4CCOCC4)n3)cnc2[nH]1,500.0,1
CHEMBL4067104,Clc1c[nH]c2ncc(-c3cncc(N4CCOCC4)n3)cc12,500.0,1
CHEMBL5959151,Cc1n[nH]c2ncc(-c3cncc(N(C)CC4CCOCC4)n3)cc12,500.0,1
CHEMBL5900739,c1ccc2c(c1)CCN2c1cncc(-c2cnc3[nH]ccc3c2)n1,500.0,1
CHEMBL3934766,COC(=N)c1nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2s1,500.0,1
CHEMBL5934194,Cc1n[nH]c2ncc(-c3cncc(N4CCc5ccccc54)n3)cc12,500.0,1
CHEMBL5976493,Cc1n[nH]c2ncc(-c3cncc(NC4CCN(C)CC4)n3)cc12,500.0,2
CHEMBL6020887,CN(CC1CCOCC1)c1cncc(-c2cnc3[nH]cc(F)c3c2)n1,500.0,1
CHEMBL6047796,OCCN1CCN(c2cncc(-c3cnc4[nH]ccc4c3)n2)CC1,500.0,1
CHEMBL5852034,COc1ccccc1-c1n[nH]c2ncc(-c3ccoc3)cc12,500.0,1
CHEMBL5961437,COc1ccccc1-c1n[nH]c2ncc(-c3ccsc3)cc12,500.0,1
CHEMBL3975059,COc1ccc(Nc2ncnc3ccc4nc(C(=N)N(C)C)sc4c23)cc1,500.0,1
CHEMBL5757542,OC1CCN(c2cncc(-c3cnc4[nH]ccc4c3)n2)CC1,500.0,1
CHEMBL2295949,CC(C)C[C@@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,500.0,1
CHEMBL3133762,Nc1nccc(-c2cn(C(=O)N3CCOCC3)c3ccc(Br)cc23)n1,500.0,1
CHEMBL5839401,Cc1n[nH]c2ncc(-c3cncc(N4CCOCC4)n3)cc12,500.0,1
CHEMBL6038531,CN1CCC(Nc2cncc(-c3cnc4[nH]cc(F)c4c3)n2)CC1,500.0,1
CHEMBL5805937,Cc1n[nH]c2ncc(-c3cncc(NC4CCN(CCO)CC4)n3)cc12,500.0,1
CHEMBL3893495,COC(=O)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,500.0,1
CHEMBL6055053,CN(CC1CCOCC1)c1cncc(-c2cnc3[nH]cc(Cl)c3c2)n1,500.0,1
CHEMBL6060291,CN1CCN(Cc2cccc(-c3cnc4[nH]ccc4c3)c2)CC1,500.0,1
CHEMBL6032955,CN1CCN(c2cncc(-c3cnc4[nH]ccc4c3)n2)CC1,500.0,1
CHEMBL3930050,COC(=N)c1nc2ccc3ncnc(Nc4ccc(O)cc4)c3c2s1,500.0,1
CHEMBL5771542,CN(CC1CCOCC1)c1cncc(-c2cnc3[nH]ccc3c2)n1,500.0,1
CHEMBL5406672,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1C1CC1,505.9,1
CHEMBL2295954,CC(C)C[C@@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,510.0,1
CHEMBL4071013,OCCN1CCN(c2ccc3ncc(-c4cccc(Cl)c4)n3n2)CC1,510.0,1
CHEMBL5415615,CN1CCC(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,511.0,1
CHEMBL5421052,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3nc(C)sc3c2)C(=O)N1C,511.0,1
CHEMBL4859322,c1cnn2ncc(-c3ccnc(N4CC5(COC5)C4)n3)c2c1,512.86,1
CHEMBL5565846,c1cc(-c2cnc3nccn3c2)ccn1,513.0,1
CHEMBL5420670,CN1CCCC(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,515.0,1
CHEMBL5410738,Cc1nc2ccc(/C=C3\N=C(NC4CCCCC4)NC3=O)cc2s1,521.0,1
CHEMBL36327,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,523.0,1
CHEMBL4468753,Nc1nccc(-c2cnn3ncccc23)n1,524.81,1
CHEMBL5403328,CC(=O)/C=C1\Sc2ccc(O)cc2N1Cc1ccccc1,529.0,1
CHEMBL5176894,COc1ccc(/C=C2\SC(=S)NC2=O)cc1C#C[Si](C)(c1ccccc1)c1ccccc1,530.0,1
CHEMBL5173265,O=C1NC(Nc2ccc(N3CCNCC3)cc2)=N/C1=C\c1ccc2c(c1)OC=CO2,530.0,1
CHEMBL3426272,Nc1nccc(-c2cn(S(=O)(=O)c3ccc(C(F)(F)F)cc3[N+](=O)[O-])c3ccc(Br)cc23)n1,530.0,1
CHEMBL1765714,O=c1ccc2cnc3ccc(-c4cn[nH]c4)cc3c2n1-c1ccc(F)cc1C(F)(F)F,532.0,1
CHEMBL5908115,COc1ccc(Nc2ccncc2-c2nc3cc(OC)ccc3s2)c(Cl)c1,534.0,1
CHEMBL1515868,c1nc(NCCc2c[nH]cn2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,541.0,1
CHEMBL5173568,Cc1c(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@H]2c2cc(O)c(O)c(O)c2)ccc(O)c1O,553.0,1
CHEMBL1476609,Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccc(CO)o3)cc12,557.0,1
CHEMBL2392359,COc1ccc(-c2ccnc(NCc3ccc(Cl)cc3)n2)cc1,558.0,1
CHEMBL4758817,CC1(C)Cc2cc(OC3CCNCC3)ccc2-c2ncnc(N)c21,560.0,1
CHEMBL5567330,COc1ccc2c(c1)N(CCN(C)C)/C(=C/C(C)=O)S2.O=C(O)/C=C/C(=O)O,561.0,1
CHEMBL5436022,Nc1ccc(-c2c[nH]c3ncc(NCc4cc(F)cc(F)c4)cc23)cc1,561.0,1
CHEMBL4741919,CN1CCC(c2cccc(-c3coc4ccc(-c5cnn(C)c5)nc34)c2)CC1,568.0,1
CHEMBL5396119,Cn1cc2cc(/C=C3\N=C(NC4CCCCC4)NC3=O)ccc2n1,570.0,1
CHEMBL5560657,FC(F)(F)Oc1cccc(-c2cnc3ccc(N4CCOCC4)nn23)c1,579.0,1
CHEMBL4090223,CSc1ccc2ncc(-c3ccc4[nH]ccc4c3)n2n1,580.0,1
CHEMBL5089643,CN1Cc2nn(C)c(C#N)c2-c2cnc3[nH]nc(c3c2)-c2cn(nc2C(F)(F)F)CCCC1=O,582.0,1
CHEMBL5437649,CC(C)(C)C(=O)OC12CC3CC(CC(NC4=N/C(=C\c5ccc6ncsc6c5)C(=O)N4)(C3)C1)C2,582.0,1
CHEMBL5567885,COc1cc(-c2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)ccn1,584.0,1
CHEMBL48082,Nc1nccc(-c2c[nH]c3ccccc23)n1,588.0,1
CHEMBL5412760,Nc1ncc(-c2c[nH]c3ncc(NCc4cc(F)cc(F)c4)cc23)cn1,590.0,1
CHEMBL5781607,CNC(=O)c1ccc2sc(-c3cc(NC(C)=O)ccn3)nc2c1,593.0,1
CHEMBL1770624,CCNCc1ccc(-c2ccc3ncnc(NCC(C)(C)C)c3c2)o1,594.0,1
CHEMBL511636,O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C/c1ccc(O)c([N+](=O)[O-])c1,600.0,1
CHEMBL498718,COc1cc(/C=C2\C(=O)NN(c3ccc(C#N)cc3)C2=O)ccc1O,600.0,1
CHEMBL3884932,COc1ccc2[nH]c3c4c(OC)cncc4cc(C#N)c3c2c1,600.0,1
CHEMBL4285776,Cc1cc(=O)oc2cc3cc(O)ccc3cc12,600.0,2
CHEMBL485053,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1N,600.0,3
CHEMBL3193172,O=C1OCC/C1=C\c1ccc2c(c1)OCO2,600.0,1
CHEMBL3884627,COc1cccc2c1[nH]c1c3ccncc3cc(C(N)=O)c21,600.0,1
CHEMBL4747967,CC(=O)Nc1nc2cc(O)ccc2s1,600.0,2
CHEMBL3338893,COc1ccc(Nc2cc(-c3ccncc3)n[nH]c2=O)cc1,610.0,1
CHEMBL4285559,Nc1ccc(-c2cc(-c3cccnc3)cs2)cn1,614.3,1
